Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 03:16:44.707,114317.6,0.214,BTCUSDT
2025-09-30 03:16:44.707,114317.7,0.001,BTCUSDT
2025-09-30 03:16:44.712,114317.7,0.095,BTCUSDT
2025-09-30 03:16:44.713,114317.7,0.119,BTCUSDT
2025-09-30 03:16:44.714,114317.7,0.119,BTCUSDT
2025-09-30 03:16:44.717,114317.7,0.125,BTCUSDT
2025-09-30 03:16:44.718,114317.7,0.272,BTCUSDT
2025-09-30 03:16:44.718,114317.7,0.139,BTCUSDT
2025-09-30 03:16:44.719,114317.7,0.11,BTCUSDT
2025-09-30 03:16:44.720,114317.7,0.03,BTCUSDT
2025-09-30 03:16:44.720,114317.7,0.002,BTCUSDT
2025-09-30 03:16:44.720,114317.7,0.006,BTCUSDT
2025-09-30 03:16:44.720,114318.0,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.1,0.002,BTCUSDT
2025-09-30 03:16:44.720,114318.1,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.2,0.003,BTCUSDT
2025-09-30 03:16:44.720,114318.2,0.007,BTCUSDT
2025-09-30 03:16:44.720,114318.3,0.002,BTCUSDT
2025-09-30 03:16:44.720,114318.4,0.002,BTCUSDT
2025-09-30 03:16:44.720,114318.6,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.6,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.002,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.023,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.01,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.005,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.02,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.034,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.021,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.104,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.02,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.01,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.041,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.005,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.018,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.002,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.001,BTCUSDT
2025-09-30 03:16:44.720,114318.7,0.003,BTCUSDT
2025-09-30 03:16:44.720,114318.8,0.019,BTCUSDT
2025-09-30 03:16:44.720,114318.9,0.002,BTCUSDT
2025-09-30 03:16:44.720,114319.2,0.002,BTCUSDT
2025-09-30 03:16:44.720,114319.2,0.001,BTCUSDT
2025-09-30 03:16:44.720,114319.3,0.873,BTCUSDT
2025-09-30 03:16:44.720,114319.3,0.09,BTCUSDT
2025-09-30 03:16:44.732,114319.3,0.626,BTCUSDT
2025-09-30 03:16:44.733,114319.3,0.006,BTCUSDT
2025-09-30 03:16:44.734,114319.3,0.085,BTCUSDT
2025-09-30 03:16:44.734,114319.3,0.001,BTCUSDT
2025-09-30 03:16:44.734,114319.3,0.001,BTCUSDT
2025-09-30 03:16:44.734,114319.3,0.001,BTCUSDT
2025-09-30 03:16:44.734,114319.3,0.001,BTCUSDT
2025-09-30 03:16:44.734,114319.5,0.002,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.021,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114319.8,0.001,BTCUSDT
2025-09-30 03:16:44.768,114320.0,0.001,BTCUSDT
2025-09-30 03:16:44.768,114320.0,0.01,BTCUSDT
2025-09-30 03:16:44.768,114320.1,0.002,BTCUSDT
2025-09-30 03:16:44.768,114320.7,0.002,BTCUSDT
2025-09-30 03:16:44.768,114321.0,0.001,BTCUSDT
2025-09-30 03:16:44.768,114321.3,0.002,BTCUSDT
2025-09-30 03:16:44.768,114321.5,0.002,BTCUSDT
2025-09-30 03:16:44.768,114321.9,0.001,BTCUSDT
2025-09-30 03:16:44.768,114322.3,0.002,BTCUSDT
2025-09-30 03:16:44.769,114322.5,0.007,BTCUSDT
2025-09-30 03:16:44.769,114322.6,0.002,BTCUSDT
2025-09-30 03:16:44.769,114322.7,0.001,BTCUSDT
2025-09-30 03:16:44.769,114322.7,0.006,BTCUSDT
2025-09-30 03:16:44.769,114322.8,0.027,BTCUSDT
2025-09-30 03:16:44.769,114322.9,0.002,BTCUSDT
2025-09-30 03:16:44.769,114322.9,0.002,BTCUSDT
2025-09-30 03:16:44.769,114322.9,0.005,BTCUSDT
2025-09-30 03:16:44.789,114322.9,0.001,BTCUSDT
2025-09-30 03:16:44.805,114323.1,0.001,BTCUSDT
2025-09-30 03:16:44.805,114323.1,0.001,BTCUSDT
2025-09-30 03:16:44.805,114323.1,0.001,BTCUSDT
2025-09-30 03:16:44.805,114323.1,0.002,BTCUSDT
2025-09-30 03:16:44.841,114323.1,0.004,BTCUSDT
2025-09-30 03:16:45.021,114323.0,0.012,BTCUSDT
2025-09-30 03:16:45.021,114323.0,0.031,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.199,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.23,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.261,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.044,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.044,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.129,BTCUSDT
2025-09-30 03:16:45.164,114323.0,0.093,BTCUSDT
2025-09-30 03:16:45.352,114323.1,0.002,BTCUSDT
2025-09-30 03:16:45.506,114323.0,0.012,BTCUSDT
2025-09-30 03:16:45.632,114323.1,0.017,BTCUSDT
2025-09-30 03:16:46.006,114323.0,0.041,BTCUSDT
2025-09-30 03:16:46.167,114323.1,0.046,BTCUSDT
2025-09-30 03:16:46.290,114323.0,0.001,BTCUSDT
